Event,PCG,PID,Year,Date,Lat,Long,Depth,Duration,Source,Light.Phase,Temp,Salinity,Oxygen,CHLA,Bank.Sea.Bass.Abund,Black.Sea.Bass.Abund,Gag.Abund,Gray.Triggerfish.Abund,Honeycomb.Moray.Abund,Knobbed.Porgy.Abund,Pinfish.Abund,Planehead.Filefish.Abund,Red.Grouper.Abund,Red.Porgy.Abund,Red.Snapper.Abund,Reticulate.Moray.Abund,Sand.Perch.Abund,Scamp.Abund,Snowy.Grouper.Abund,Spotfin.Butterflyfish.Abund,Spottail.Pinfish.Abund,Spotted.Moray.Abund,Stenotomus.sp.Abund,Tomtate.Abund,Vermilion.Snapper.Abund,White.Grunt.Abund,Whitebone.Porgy.Abund,Bank.Sea.Bass.Bio,Black.Sea.Bass.Bio,Gag.Bio,Gray.Triggerfish.Bio,Honeycomb.Moray.Bio,Knobbed.Porgy.Bio,Pinfish.Bio,Planehead.Filefish.Bio,Red.Grouper.Bio,Red.Porgy.Bio,Red.Snapper.Bio,Reticulate.Moray.Bio,Sand.Perch.Bio,Scamp.Bio,Snowy.Grouper.Bio,Spotfin.Butterflyfish.Bio,Spottail.Pinfish.Bio,Spotted.Moray.Bio,Stenotomus.sp.Bio,Tomtate.Bio,Vermilion.Snapper.Bio,White.Grunt.Bio,Whitebone.Porgy.Bio
1995-62,P05950328324,P05,1995,1995-08-07 14:05:00,33.73333,-77.285,31,115,SERFS,Day,24,36.26,NA,NA,0,0,0,0,0,0,0,2,0,15,0,0,4,0,0,0,0,0,52,40,102,1,0,0,0,0,0,0,0,0,42,0,6993,0,0,729,0,0,0,0,0,5672,4237,19956,74,0
1995-62,P05950329324,P05,1995,1995-08-07 14:08:00,33.73,-77.285,31,106,SERFS,Day,24,36.26,NA,NA,1,0,0,0,0,0,0,1,0,19,0,0,8,0,0,0,0,0,50,32,1,0,0,130,0,0,0,0,0,0,120,0,6370,0,0,1564,0,0,0,0,0,4648,2845,150,0,0
1995-63,P05950331324,P05,1995,1995-08-07 17:19:00,33.73667,-77.27834,33,90,SERFS,Day,24.23,36.3,NA,NA,0,0,0,3,0,2,0,2,0,12,0,1,2,0,0,0,0,0,11,132,17,0,0,0,0,0,1746,0,710,0,150,0,5439,0,299,204,0,0,0,0,0,1153,15109,3446,0,0
1995-63,P05950332324,P05,1995,1995-08-07 17:22:00,33.73667,-77.28167,31,95,SERFS,Day,24.23,36.3,NA,NA,0,0,0,2,0,0,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1763,0,0,0,100,8347,4221,0,0,0,0,0,0,0,0,0,0,0,2190,0
1995-63,P05950333324,P05,1995,1995-08-07 17:32:00,33.74166,-77.28333,33,95,SERFS,Day,24.23,36.3,NA,NA,0,0,0,0,0,0,0,2,2,10,0,0,5,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,123,4294,3810,0,0,894,0,0,0,0,0,0,51,50,4315,0
1995-64,P05950335324,P05,1995,1995-08-10 12:17:00,32.50167,-79.7,20,81,SERFS,Day,27.08,35.33,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,166,0,0,0
1995-64,P05950336324,P05,1995,1995-08-10 12:22:00,32.50333,-79.7,20,79,SERFS,Day,27.08,35.33,NA,NA,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,27,0,0,0,46,486,0,0,0,0,73,0,0,0,0,0,63,0,0,0,0,0,289,2384,0,0,0
1995-64,P05950337324,P05,1995,1995-08-10 12:24:00,32.505,-79.69833,18,82,SERFS,Day,27.08,35.33,NA,NA,0,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,1,0,0,11638,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,388,1545,507,0
1995-64,P05950338324,P05,1995,1995-08-10 12:28:00,32.50834,-79.7,18,83,SERFS,Day,27.08,35.33,NA,NA,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,0,0,0,0,5468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,1653,0,0,0
1995-64,P05950339324,P05,1995,1995-08-10 12:30:00,32.50667,-79.69666,18,88,SERFS,Day,27.08,35.33,NA,NA,0,17,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,7,0,0,0,0,2101,0,1846,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3043,443,0,0,0
1995-64,P05950340324,P05,1995,1995-08-10 12:33:00,32.50834,-79.69334,20,93,SERFS,Day,27.08,35.33,NA,NA,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,567,0,0,0
1995-65,P05950342324,P05,1995,1995-08-10 15:49:00,32.275,-79.725,27,99,SERFS,Day,27.53,35.26,NA,NA,2,11,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,26,2,13,0,0,206,2197,0,0,0,0,0,0,0,499,0,0,757,0,0,0,0,0,1668,192,2049,0,0
1995-65,P05950343324,P05,1995,1995-08-10 15:56:00,32.275,-79.72667,29,97,SERFS,Day,27.53,35.26,NA,NA,9,26,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,11,8,2,0,0,959,4197,0,0,0,0,0,0,0,317,0,0,885,0,0,0,0,0,741,956,309,0,0
1995-65,P05950344324,P05,1995,1995-08-10 16:03:00,32.27833,-79.72833,27,93,SERFS,Day,27.53,35.26,NA,NA,13,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1576,378,0,0,0,0,0,0,0,2467,0,0,0,0,0,0,0,0,0,112,0,0,0
1995-65,P05950345324,P05,1995,1995-08-10 16:07:00,32.28,-79.72667,26,94,SERFS,Day,27.53,35.26,NA,NA,7,1,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,828,1017,0,3674,0,0,0,0,0,3937,0,0,0,0,0,0,0,0,0,138,357,0,0
1995-65,P05950346324,P05,1995,1995-08-10 16:16:00,32.28667,-79.72667,26,91,SERFS,Day,27.53,35.26,NA,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,313,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,135,0,0,0
1995-65,P05950347324,P05,1995,1995-08-10 16:27:00,32.27812,-79.7197,27,91,SERFS,Day,27.53,35.26,NA,NA,22,22,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,12,14,0,0,2502,3765,0,0,0,0,0,0,0,1648,0,0,204,0,0,0,0,0,0,1094,2321,0,0
1995-66,P05950349324,P05,1995,1995-08-10 18:28:00,32.27683,-79.7182,27,94,SERFS,Day,27.56,35.24,NA,NA,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,281,211,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,101,0,0,0,0
1995-66,P05950350324,P05,1995,1995-08-10 18:32:00,32.27833,-79.72,26,94,SERFS,Day,27.56,35.24,NA,NA,3,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,19,0,1,0,406,0,0,1363,0,0,0,0,0,4286,0,0,0,0,0,0,0,0,0,1936,0,836,0
1995-66,P05950351324,P05,1995,1995-08-10 18:36:00,32.27833,-79.71833,26,95,SERFS,Day,27.56,35.24,NA,NA,5,5,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,507,869,0,243,0,0,0,0,0,3340,0,0,0,0,0,0,0,0,0,339,0,0,0
1995-66,P05950352324,P05,1995,1995-08-10 18:40:00,32.28,-79.72166,27,97,SERFS,Day,27.56,35.24,NA,NA,6,6,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,2,0,0,0,572,864,0,0,0,0,0,0,0,5992,0,0,59,0,0,0,0,0,0,228,0,0,0
1995-66,P05950353324,P05,1995,1995-08-10 18:45:00,32.28167,-79.71833,26,96,SERFS,Day,27.56,35.24,NA,NA,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,299,0,0,0,0,0,0,0,0,7426,0,0,0,0,0,0,0,0,0,0,179,0,312
1995-66,P05950354324,P05,1995,1995-08-10 18:54:00,32.28333,-79.71667,26,91,SERFS,Day,27.56,35.24,NA,NA,2,6,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,4,0,0,0,0,186,965,0,0,0,0,0,0,0,1770,0,0,341,0,0,0,0,0,239,0,0,0,0
1995-67,P05950356324,P05,1995,1995-08-10 21:00:00,32.255,-79.71667,29,91,SERFS,Day,27.58,35.41,NA,NA,11,6,0,5,0,0,0,0,0,21,0,0,1,0,0,0,0,0,1,16,6,1,0,1434,1269,0,2414,0,0,0,0,0,5361,0,0,174,0,0,0,0,0,63,1558,1025,127,0
1995-67,P05950357324,P05,1995,1995-08-10 21:07:00,32.25667,-79.715,29,89,SERFS,Day,27.58,35.41,NA,NA,9,3,0,1,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,1132,1846,0,680,0,181,0,0,0,5741,0,0,0,0,0,0,0,0,0,221,0,0,0
1995-67,P05950358324,P05,1995,1995-08-10 21:13:00,32.255,-79.70834,29,89,SERFS,Day,27.58,35.41,NA,NA,10,17,0,2,0,0,0,1,0,9,0,0,1,0,0,0,0,0,28,34,1,0,0,1127,2839,0,810,0,0,0,134,0,1774,0,0,180,0,0,0,0,0,1571,3527,187,0,0
1995-67,P05950359324,P05,1995,1995-08-10 21:22:00,32.25667,-79.705,27,85,SERFS,Day,27.58,35.41,NA,NA,2,29,0,2,0,0,2,0,0,10,0,0,2,0,0,0,0,0,75,5,4,0,0,212,3835,0,636,0,0,162,0,0,1421,0,0,316,0,0,0,0,0,5067,444,622,0,0
1995-67,P05950360324,P05,1995,1995-08-10 21:28:00,32.25333,-79.70667,27,88,SERFS,Day,27.58,35.41,NA,NA,2,6,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,42,4,0,0,0,207,841,0,0,0,0,0,0,0,1207,0,0,640,0,0,0,0,0,2595,422,0,0,0
1995-67,P05950361324,P05,1995,1995-08-10 21:38:00,32.25167,-79.71,29,87,SERFS,Day,27.58,35.41,NA,NA,12,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,15,30,0,0,0,1618,0,0,0,0,828,0,0,0,6070,0,0,0,0,0,0,0,0,851,2893,0,0,0
1995-68,P05950363324,P05,1995,1995-08-11 11:38:00,32.23,-79.7,31,88,SERFS,Day,27.59,35.47,NA,NA,13,5,0,2,0,0,0,1,0,15,0,0,0,0,0,0,0,0,3,41,15,0,0,2162,1163,0,647,0,0,0,212,0,2533,0,0,0,0,0,0,0,0,188,4001,2359,0,0
1995-68,P05950364324,P05,1995,1995-08-11 11:41:00,32.23167,-79.69666,33,93,SERFS,Day,27.59,35.47,NA,NA,13,8,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,43,0,1,0,2191,4051,0,4793,0,0,0,0,0,236,0,0,0,0,0,0,0,0,190,4711,0,658,0
1995-68,P05950365324,P05,1995,1995-08-11 11:43:00,32.23,-79.695,33,98,SERFS,Day,27.59,35.47,NA,NA,17,1,0,1,0,0,0,1,0,13,0,0,2,0,0,0,0,0,0,67,0,0,0,2616,604,0,459,0,0,0,244,0,3290,0,0,407,0,0,0,0,0,0,6308,0,0,0
1995-68,P05950366324,P05,1995,1995-08-11 11:47:00,32.23167,-79.69167,31,101,SERFS,Day,27.59,35.47,NA,NA,16,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,36,0,2,0,2378,741,0,1209,0,0,0,0,0,1456,0,0,199,0,0,0,0,0,0,3464,0,265,0
1995-68,P05950367324,P05,1995,1995-08-11 11:51:00,32.23,-79.69,31,104,SERFS,Day,27.59,35.47,NA,NA,12,4,0,4,1,0,0,0,0,33,0,0,3,0,0,0,0,0,0,14,5,1,0,1950,916,0,1647,280,0,0,0,0,8066,0,0,559,0,0,0,0,0,0,1516,1226,770,0
1995-68,P05950368324,P05,1995,1995-08-11 11:54:00,32.23333,-79.68833,31,109,SERFS,Day,27.59,35.47,NA,NA,6,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,0,1140,0,0,670,0,0,0,0,0,0,4814,0,0,0,0,0,0,0,0,716,0,778,0
1995-69,P05950370324,P05,1995,1995-08-11 14:19:00,32.24166,-79.68333,31,95,SERFS,Day,27.61,35.44,NA,NA,1,14,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,22,13,0,0,180,2045,0,0,0,0,0,0,0,172,0,0,372,0,0,0,0,0,432,2159,1782,0,0
1995-69,P05950371324,P05,1995,1995-08-11 14:27:00,32.23667,-79.69334,31,101,SERFS,Day,27.61,35.44,NA,NA,9,15,0,6,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,6,32,0,0,1447,3383,0,1892,0,0,0,225,0,5279,0,0,0,0,0,0,0,0,0,651,6072,0,0
1995-69,P05950372324,P05,1995,1995-08-11 14:30:00,32.235,-79.69666,29,111,SERFS,Day,27.61,35.44,NA,NA,12,3,0,0,0,0,0,0,0,13,0,0,1,0,0,1,0,0,0,37,0,0,1,1931,620,0,0,0,0,0,0,0,3252,0,0,191,0,0,92,0,0,0,3757,0,0,394
1995-69,P05950373324,P05,1995,1995-08-11 14:36:00,32.24,-79.695,31,86,SERFS,Day,27.61,35.44,NA,NA,4,31,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,29,21,0,0,558,5432,0,0,0,0,0,0,0,839,0,0,0,0,0,0,0,0,205,2941,3245,0,0
1995-69,P05950374324,P05,1995,1995-08-11 14:40:00,32.23833,-79.69833,31,93,SERFS,Day,27.61,35.44,NA,NA,10,0,0,6,0,0,0,1,0,20,0,0,1,0,0,0,0,0,3,33,0,0,0,1471,0,0,2935,0,0,0,325,0,5530,0,0,147,0,0,0,0,0,227,3522,0,0,0
1995-69,P05950375324,P05,1995,1995-08-11 14:45:00,32.23333,-79.70333,31,103,SERFS,Day,27.61,35.44,NA,NA,11,9,0,4,0,0,0,0,0,22,0,0,5,0,0,0,0,0,15,14,2,0,0,1555,1362,0,2575,0,0,0,0,0,5756,0,0,939,0,0,0,0,0,926,1352,532,0,0
1995-70,P05950377324,P05,1995,1995-08-11 18:26:00,32.25333,-79.68,27,81,SERFS,Day,27.63,35.35,NA,NA,1,26,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,87,13,11,0,0,135,4118,0,1125,0,0,82,0,0,308,0,0,0,0,0,0,0,0,5629,1287,1615,0,0
1995-70,P05950378324,P05,1995,1995-08-11 18:33:00,32.255,-79.67834,27,84,SERFS,Day,27.63,35.35,NA,NA,9,8,0,2,0,0,0,0,0,13,0,0,1,0,0,0,0,0,49,17,16,0,0,1083,1835,0,553,0,0,0,0,0,3302,0,0,100,0,0,0,0,0,3112,1736,2520,0,0
1995-70,P05950379324,P05,1995,1995-08-11 18:38:00,32.25333,-79.67834,29,74,SERFS,Day,27.63,35.35,NA,NA,19,10,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,31,5,1,0,2632,1590,0,307,0,0,0,0,0,5334,0,0,0,0,0,0,0,0,553,3052,657,755,0
1995-72,P05950381324,P05,1995,1995-08-30 18:11:00,32.50167,-79.69833,17,141,SERFS,Day,27.94,34.84,NA,NA,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,65,1,0,0,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,4048,33,0,0,0
1995-72,P05950382324,P05,1995,1995-08-30 18:16:00,32.50333,-79.69833,17,140,SERFS,Day,27.94,34.84,NA,NA,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,3,0,0,0,0,1281,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,54,0,4600,112,0,0,0
1995-72,P05950385324,P05,1995,1995-08-30 18:39:00,32.50291,-79.6876,16,128,SERFS,Day,27.94,34.84,NA,NA,0,13,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,72,8,0,0,0,0,1933,0,0,0,0,103,0,0,0,0,0,45,0,0,0,0,0,4431,592,0,0,0
1995-72,P05950386324,P05,1995,1995-08-30 18:47:00,32.50667,-79.69,17,140,SERFS,Day,27.94,34.84,NA,NA,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,71,0,0,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,0
1995-73,P05950388324,P05,1995,1995-08-31 11:35:00,32.50167,-79.69334,16,95,SERFS,Day,27.79,34.87,NA,NA,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,52,3077,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444,0,0,0,0
1995-73,P05950389324,P05,1995,1995-08-31 11:37:00,32.50167,-79.69,16,108,SERFS,Day,27.79,34.87,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,0,0,0,0
1995-73,P05950390324,P05,1995,1995-08-31 11:40:00,32.5,-79.68667,18,113,SERFS,Day,27.79,34.87,NA,NA,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,542,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,2733,125,0,0,0
1995-73,P05950391324,P05,1995,1995-08-31 11:44:00,32.50333,-79.69167,18,93,SERFS,Day,27.79,34.87,NA,NA,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2280,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,0
1995-73,P05950392324,P05,1995,1995-08-31 11:47:00,32.50416,-79.6892,16,115,SERFS,Day,27.79,34.87,NA,NA,0,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0,3792,0,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,649,0,0,0
1995-73,P05950393324,P05,1995,1995-08-31 11:49:00,32.50505,-79.6917,16,119,SERFS,Day,27.79,34.87,NA,NA,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1053,0,0,0
1995-74,P05950395324,P05,1995,1995-08-31 14:28:00,32.48833,-79.68333,19,122,SERFS,Day,27.86,35.07,NA,NA,0,41,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,6,1,0,0,0,7271,0,652,0,0,0,0,0,0,0,0,0,0,0,20,122,0,21,551,100,0,0
1995-74,P05950396324,P05,1995,1995-08-31 14:30:00,32.49,-79.68166,18,125,SERFS,Day,27.86,35.07,NA,NA,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,282,0,0,0
1995-74,P05950397324,P05,1995,1995-08-31 14:33:00,32.49333,-79.68,18,127,SERFS,Day,27.86,35.07,NA,NA,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3243,0,0,0,0
1995-74,P05950398324,P05,1995,1995-08-31 14:43:00,32.49333,-79.69334,18,128,SERFS,Day,27.86,35.07,NA,NA,2,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,145,7471,0,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,73,0,0
1995-74,P05950399324,P05,1995,1995-08-31 14:46:00,32.49333,-79.68833,18,129,SERFS,Day,27.86,35.07,NA,NA,3,26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,4,0,0,0,218,3327,0,268,0,0,0,0,0,0,0,0,20,0,0,0,0,0,649,151,0,0,0
1995-74,P05950400324,P05,1995,1995-08-31 14:49:00,32.49667,-79.68667,19,130,SERFS,Day,27.86,35.07,NA,NA,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,0,0,0,0,0,175,0,252,0,0,0,0,0,0,0,0,0,0,0,0,125,0,3418,0,0,0,0
1995-75,P05950402324,P05,1995,1995-08-31 19:10:00,32.24333,-79.705,28,93,SERFS,Day,27.93,35.46,NA,NA,0,18,0,2,0,0,5,0,0,16,0,0,3,0,0,0,0,0,54,7,7,0,0,0,2472,0,470,0,0,489,0,0,2407,0,0,529,0,0,0,0,0,3105,737,872,0,0
1995-75,P05950403324,P05,1995,1995-08-31 19:13:00,32.24333,-79.70167,29,94,SERFS,Day,27.93,35.46,NA,NA,3,24,0,7,0,0,2,0,0,6,0,0,1,0,0,0,0,0,22,15,26,0,0,397,3725,0,2325,0,0,227,0,0,956,0,0,199,0,0,0,0,0,1301,1565,3423,0,0
1995-75,P05950404324,P05,1995,1995-08-31 19:17:00,32.245,-79.7,27,96,SERFS,Day,27.93,35.46,NA,NA,1,9,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,72,2,5,0,1,235,1562,0,0,0,0,603,0,0,256,0,0,200,0,0,0,0,0,4552,249,676,0,138
1995-75,P05950405324,P05,1995,1995-08-31 19:26:00,32.24166,-79.69833,28,96,SERFS,Day,27.93,35.46,NA,NA,1,14,0,7,0,0,2,0,0,8,0,0,3,0,0,0,0,0,27,12,14,0,0,128,2119,0,1406,0,0,226,0,0,1085,0,0,526,0,0,0,0,0,1603,1098,2116,0,0
1995-75,P05950406324,P05,1995,1995-08-31 19:31:00,32.245,-79.695,28,95,SERFS,Day,27.93,35.46,NA,NA,2,1,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,75,5,0,0,0,299,164,0,71,0,0,0,43,0,0,0,0,704,0,0,0,0,0,4536,431,0,0,0
1995-75,P05950407324,P05,1995,1995-08-31 19:33:00,32.24667,-79.695,29,97,SERFS,Day,27.93,35.46,NA,NA,0,7,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,59,30,1,0,0,0,911,0,177,0,0,156,0,0,245,0,0,0,0,0,0,0,0,3412,2720,124,0,0
1995-78,P05950415324,P05,1995,1995-09-14 11:48:00,32.49161,-78.8098,53,93,SERFS,Day,27.33,35.99,NA,NA,0,0,0,4,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4506,0,1812,0,0,0,692,0,0,0,1776,0,0,0,0,0,0,0,0,0
1995-78,P05950416324,P05,1995,1995-09-14 11:51:00,32.49109,-78.8125,49,97,SERFS,Day,27.33,35.99,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,239,0,0
1995-78,P05950417324,P05,1995,1995-09-14 11:55:00,32.48833,-78.81834,51,98,SERFS,Day,27.33,35.99,NA,NA,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,14352,0,2142,0,0,0,0,0,0,0,3137,0,0,0,0,0,203,0,0,0
1995-78,P05950418324,P05,1995,1995-09-14 11:59:00,32.48667,-78.82166,49,99,SERFS,Day,27.33,35.99,NA,NA,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3820,0,1382,0,0,0,1178,0,0,0,0,0,0,0,943,0,0,0,971,0
1995-78,P05950419324,P05,1995,1995-09-14 12:03:00,32.485,-78.82,53,101,SERFS,Day,27.33,35.99,NA,NA,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,31,0,0,0,0,0,5336,0,1044,0,0,0,0,0,0,0,757,0,0,0,1786,0,0,6785,0,0
1995-78,P05950420324,P05,1995,1995-09-14 12:09:00,32.48333,-78.82333,53,105,SERFS,Day,27.33,35.99,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-79,P05950422324,P05,1995,1995-09-14 14:17:00,32.49333,-78.81834,51,90,SERFS,Day,26.65,36.12,NA,NA,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3736,2334,0,0,0,4392,0,0,0,0,0,0,0,0,0
1995-79,P05950423324,P05,1995,1995-09-14 14:22:00,32.48833,-78.82,49,92,SERFS,Day,26.65,36.12,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-79,P05950424324,P05,1995,1995-09-14 14:29:00,32.48667,-78.82,49,90,SERFS,Day,26.65,36.12,NA,NA,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3294,0,972,0,0,0,0,0,686,0,0,0,0,0,0,0,0,3052,0,0
1995-79,P05950425324,P05,1995,1995-09-14 14:34:00,32.48636,-78.82,51,94,SERFS,Day,26.65,36.12,NA,NA,0,0,0,51,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51715,0,2925,0,0,0,2208,0,0,0,0,0,0,0,0,0,0,0,1279,0
1995-79,P05950426324,P05,1995,1995-09-14 14:37:00,32.48382,-78.8192,51,95,SERFS,Day,26.65,36.12,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-79,P05950427324,P05,1995,1995-09-14 14:40:00,32.48333,-78.825,53,96,SERFS,Day,26.65,36.12,NA,NA,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15313,0,5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0
1995-80,P05950429324,P05,1995,1995-09-14 16:49:00,32.48749,-78.8175,49,98,SERFS,Day,26.58,36.09,NA,NA,0,0,0,40,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43934,0,699,0,0,0,5286,0,0,0,0,0,0,0,0,0,0,399,0,0
1995-80,P05950430324,P05,1995,1995-09-14 16:56:00,32.48481,-78.8227,49,109,SERFS,Day,26.58,36.09,NA,NA,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,11,0,0,0,0,0,13678,0,0,0,0,4836,0,0,0,0,1250,0,208,0,0,0,0,3361,0,0
1995-80,P05950431324,P05,1995,1995-09-14 17:00:00,32.48333,-78.82667,53,92,SERFS,Day,26.58,36.09,NA,NA,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12600,0,465,0,0,0,0,0,0,0,1024,0,0,0,1303,0,0,0,0,0
1995-80,P05950432324,P05,1995,1995-09-14 17:05:00,32.48167,-78.82833,53,94,SERFS,Day,26.58,36.09,NA,NA,0,0,0,14,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24429,0,1307,0,0,0,892,0,0,0,0,0,0,0,0,0,0,734,0,0
